rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
5952,621.01,621,30828562,30828562.01,1,APC,08h58m52.4s,134.718341,,,-43d27m10.07s,-43.452796,,,-29.488,0.058,-0.058,0,1,20.116,0.06,-0.06,0,1,2458520.11,0.000227,-0.000227,0,1,3.112361,0.000052,-0.000052,0,1,2.437419,0.014018,-0.014018,0,1,6343.20305,58.34585,-58.34585,0,1,18.92299,2.560921,-2.560921,0,1,5401.118741,,,,,2186.455692,,,,,8.1327,0.006,-0.006,0,1,184.125,1.1845,-1.1845,0,1,7850,217,-217,0,1,4.08695,0.341185,-0.341185,0,1,2.04956,0.277062,-0.277062,0,1,2019/4/10 17:25,2024/9/19 10:08
5953,6210.01,6210,326116570,326116570,1,APC,22h06m14.99s,331.562453,,,+52d16m07.03s,52.26862,,,-6.631,0.049,-0.049,0,1,-8.574,0.044,-0.044,0,1,2459876.707,0.002579,-0.002579,0,1,7.8580085,0.0000281,-0.0000281,0,1,6.999,0.502,-0.502,0,1,4378,148.809,-148.809,0,1,21.4783,1.29399,-1.29399,0,1,908.368,,,,,1529,,,,,11.707,0.008,-0.008,0,1,1093.37,34.785,-34.785,0,1,6406,127.3,-127.3,0,1,3.46,0.09,-0.09,0,1,3.5,0.19,-0.19,0,1,2023/4/3 20:51,2024/8/22 10:08
5954,6211.01,6211,25758870,25758870.01,1,PC,00h40m02.73s,10.011395,,,+24d22m46.83s,24.379676,,,14.82,0.044,-0.044,0,1,3.008,0.03,-0.03,0,1,2459881.501,0.002982,-0.002982,0,1,10.3473602,0.0000563,-0.0000563,0,1,2.365,0.486,-0.486,0,1,7695,643.43,-643.43,0,1,10.117,0.706022,-0.706022,0,1,38.6952,,,,,694,,,,,12.6474,0.006,-0.006,0,1,510.917,6.071,-6.071,0,1,5672,124,-124,0,1,4.33,0.07,-0.07,0,1,1.14,0.06,-0.06,0,1,2023/4/3 20:51,2024/8/22 10:08
5955,6212.01,6212,173671381,173671381,1,PC,23h16m13.49s,349.05622,,,+45d00m45.24s,45.012568,,,-0.871,0.028,-0.028,0,1,3.66,0.025,-0.025,0,1,2459879.478,0.004245,-0.004245,0,1,3.6444426,0.0000207,-0.0000207,0,1,3.296,1.155,-1.155,0,1,6276,6225.79,-6225.79,0,1,19.0899,,,0,1,1872.26,,,,,1832,,,,,13.0803,0.007,-0.007,0,1,849.122,13.645,-13.645,0,1,5407,122,-122,0,1,3.86,,,0,1,1.88,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5956,6213.01,6213,430751891,430751891,1,PC,22h14m56.23s,333.73428,,,+48d52m35.68s,48.876577,,,1.377,0.046,-0.046,0,1,2.83,0.044,-0.044,0,1,2459878.065,0.002312,-0.002312,0,1,2.3921761,0.0000157,-0.0000157,0,1,2.792,0.328,-0.328,0,1,8040,385.907,-385.907,0,1,12.2947,0.795747,-0.795747,0,1,1055.22,,,,,1587,,,,,12.3642,0.009,-0.009,0,1,628.024,12.0005,-12.0005,0,1,5817,128.6,-128.6,0,1,4.04,0.08,-0.08,0,1,1.63,0.08,-0.08,0,1,2023/4/3 20:51,2024/9/24 12:02
5957,6214.01,6214,314088020,314088020,1,PC,21h15m25.78s,318.857399,,,+56d07m11.38s,56.119827,,,-3.326,0.054,-0.054,0,1,-4.272,0.052,-0.052,0,1,2459868.61,0.002253,-0.002253,0,1,7.0346299,0.0000284,-0.0000284,0,1,2.565,0.618,-0.618,0,1,3746,377.046,-377.046,0,1,17.638,1.08551,-1.08551,0,1,533.148,,,,,1338,,,,,12.4954,0.014,-0.014,0,1,1183.88,36.425,-36.425,0,1,8294,165.7,-165.7,0,1,3.97,0.08,-0.08,0,1,2.44,0.11,-0.11,0,1,2023/4/3 20:51,2024/8/22 10:08
5958,6215.01,6215,431114892,431114892,1,PC,22h20m09.48s,335.039505,,,+51d33m22.14s,51.55615,,,-0.698,0.03,-0.03,0,1,-1.455,0.031,-0.031,0,1,2459879.051,0.001288,-0.001288,0,1,2.0323202,0.000004,-0.000004,0,1,2.786,0.234,-0.234,0,1,8896,324.446,-324.446,0,1,15.3325,,,0,1,5028.16,,,,,2345,,,,,13.0454,0.009,-0.009,0,1,1459.35,43.245,-43.245,0,1,8011,122,-122,0,1,4.27,,,0,1,1.68,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5959,6216.01,6216,428317266,428317266,1,PC,22h58m29.04s,344.620982,,,+57d27m10.08s,57.4528,,,81.917,0.047,-0.047,0,1,41.298,0.04,-0.04,0,1,2459831.799,0.001402,-0.001402,0,1,29.5406035,0.0000529,-0.0000529,0,1,3.382,0.15,-0.15,0,1,13065,397.042,-397.042,0,1,10.9471,0.556929,-0.556929,0,1,12.4858,,,,,523,,,,,12.0152,0.006,-0.006,0,1,322.084,3.203,-3.203,0,1,6315,240.6,-240.6,0,1,4.58,0.1,-0.1,0,1,0.94,0.04,-0.04,0,1,2023/4/3 20:51,2024/8/22 10:08
5960,6217.01,6217,375116172,375116172,1,PC,21h00m53.62s,315.223413,,,+54d57m44.87s,54.962464,,,4.407,0.034,-0.034,0,1,-1.833,0.033,-0.033,0,1,2459881.16,0.001867,-0.001867,0,1,3.0365848,0.0000154,-0.0000154,0,1,3.089,0.31,-0.31,0,1,8184,360.341,-360.341,0,1,17.0668,,,0,1,850.609,,,,,1504,,,,,13.1013,0.025,-0.025,0,1,837.654,11.849,-11.849,0,1,5928,122,-122,0,1,3.84,,,0,1,2.06,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5961,6218.01,6218,202283090,202283090,1,PC,00h20m26.71s,5.111293,,,+48d46m03.98s,48.767772,,,-6.868,0.067,-0.067,0,1,-25.703,0.043,-0.043,0,1,2459878.346,0.000617,-0.000617,0,1,5.1570194,0.0002571,-0.0002571,0,1,2.42,0.064,-0.064,0,1,16586,321.236,-321.236,0,1,12.0548,0.902532,-0.902532,0,1,50.6137,,,,,743,,,,,11.702,0.006,-0.006,0,1,159.96,1.549,-1.549,0,1,4476.1,112.6,-112.6,0,1,4.38,0.09,-0.09,0,1,0.89,0.07,-0.07,0,1,2023/4/3 20:51,2024/8/22 10:08
5962,6219.01,6219,252585354,252585354,1,PC,23h02m37.23s,345.655117,,,+50d06m17.74s,50.104928,,,4.392,0.04,-0.04,0,1,2.4,0.036,-0.036,0,1,2459881.309,0.002935,-0.002935,0,1,2.4784193,0.0000101,-0.0000101,0,1,1.687,0.362,-0.362,0,1,3910,514.179,-514.179,0,1,12.5391,,,0,1,493.403,,,,,1313,,,,,13.2805,0.008,-0.008,0,1,1093.22,30.59,-30.59,0,1,6115,123,-123,0,1,4.04,,,0,1,1.69,,,0,1,2023/4/3 20:51,2024/8/22 12:02
5963,622.01,622,83092282,83092282.01,1,CP,08h21m13.21s,125.305054,,,-46d29m03.47s,-46.484296,,,-4.633,0.052,-0.052,0,1,-17.577,0.053,-0.053,0,1,2460006.078,0.000253,-0.000253,0,1,6.4025295,0.0000014,-0.0000014,0,1,3.9233956,0.0203444,-0.0203444,0,1,3814.950895,20.11759,-20.11759,0,1,9.3002413,0.3856935,-0.3856935,0,1,623.0276834,,,,,1274.226362,,,,,8.5615,0.006,-0.006,0,1,123.297,0.469,-0.469,0,1,7056,206,-206,0,1,4.33435,0.325246,-0.325246,0,1,1.4072,0.0580025,-0.0580025,0,1,2019/4/10 17:25,2024/2/15 10:08
5964,6220.01,6220,325653071,325653071,1,PC,22h04m26.49s,331.110391,,,+49d41m13.72s,49.687144,,,-5.265,0.051,-0.051,0,1,-9.986,0.047,-0.047,0,1,2459868.567,0.003511,-0.003511,0,1,19.6518502,0.0027925,-0.0027925,0,1,2.525,0.967,-0.967,0,1,3125,322.754,-322.754,0,1,8.79457,0.679741,-0.679741,0,1,27.0742,,,,,635,,,,,10.7981,0.006,-0.006,0,1,358.734,4.216,-4.216,0,1,6359,159,-159,0,1,4.15,0.09,-0.09,0,1,1.56,0.07,-0.07,0,1,2023/4/3 20:51,2024/8/22 10:08
5965,6221.01,6221,456910600,456910600,1,PC,01h46m37.75s,26.657289,,,+22d44m35.01s,22.743059,,,0.119,0.059,-0.059,0,1,3.048,0.06,-0.06,0,1,2460223.783,0.009327,-0.009327,0,1,9.8326403,0.000115,-0.000115,0,1,4.827,0.821,-0.821,0,1,2767,216.514,-216.514,0,1,6.80252,0.500916,-0.500916,0,1,229.607,,,,,1084,,,,,12.5316,0.008,-0.008,0,1,606.891,12.681,-12.681,0,1,5966.4,107.1,-107.1,0,1,4.18,0.07,-0.07,0,1,1.41,0.07,-0.07,0,1,2023/4/3 20:51,2024/9/24 10:08
5966,6222.01,6222,150907983,150907983,1,PC,00h18m47.89s,4.699535,,,+22d21m16.17s,22.354492,,,-2.238,0.075,-0.075,0,1,-1.886,0.07,-0.07,0,1,2459878.775,0.002865,-0.002865,0,1,9.4321076,0.0022332,-0.0022332,0,1,3.852,0.383,-0.383,0,1,7052,302.433,-302.433,0,1,11.0911,0.655459,-0.655459,0,1,223.365,,,,,1077,,,,,12.0861,0.009,-0.009,0,1,615.666,16.1805,-16.1805,0,1,6704,131.6,-131.6,0,1,4.28,0.09,-0.09,0,1,1.43,0.07,-0.07,0,1,2023/4/3 20:51,2024/8/22 10:08
5967,6223.01,6223,288144647,288144647,1,PC,23h43m48.14s,355.950598,,,+33d04m02.05s,33.067236,,,14.046,0.037,-0.037,0,1,-29.305,0.021,-0.021,0,1,2459879.618,0.002554,-0.002554,0,1,3.8553342,0.0006445,-0.0006445,0,1,1.895,0.411,-0.411,0,1,6624,524.395,-524.395,0,1,4.94518,0.273157,-0.273157,0,1,41.8646,,,,,708,,,,,12.6758,0.007,-0.007,0,1,133.122,0.535,-0.535,0,1,3909,157,-157,0,1,4.65,0.01,-0.01,0,1,0.6,0.02,-0.02,0,1,2023/4/3 20:51,2024/8/22 10:08
5968,6224.01,6224,66726479,66726479.01,1,PC,22h47m27.97s,341.866559,,,+52d23m42.48s,52.395133,,,13.665,0.032,-0.032,0,1,10.157,0.039,-0.039,0,1,2459881.613,0.000975,-0.000975,0,1,1.5554236,0.0000021,-0.0000021,0,1,1.916,0.114,-0.114,0,1,18149,644.252,-644.252,0,1,13.1166,,,0,1,711.089,,,,,1438,,,,,13.2049,0.006,-0.006,0,1,498.044,5.456,-5.456,0,1,5318,122,-122,0,1,4.39,,,0,1,1.01,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5969,6225.01,6225,352147273,352147273,1,PC,00h01m56.41s,0.485039,,,+35d59m51.99s,35.997774,,,39.607,0.063,-0.063,0,1,-59.835,0.043,-0.043,0,1,2459867.416,0.003088,-0.003088,0,1,8.555965,0.0000289,-0.0000289,0,1,1.865,0.302,-0.302,0,1,12373,879.777,-879.777,0,1,5.09342,0.256758,-0.256758,0,1,4.00885,,,,,394,,,,,13.104,0.007,-0.007,0,1,83.7373,0.3534,-0.3534,0,1,3376,157,-157,0,1,4.79,0.01,-0.01,0,1,0.44,0.01,-0.01,0,1,2023/4/3 20:51,2024/8/22 10:08
5970,6226.01,6226,176789447,176789447,1,PC,23h37m21.78s,354.340737,,,+47d17m19.21s,47.288669,,,0.417,0.044,-0.044,0,1,-4.429,0.036,-0.036,0,1,2459880.972,0.002125,-0.002125,0,1,3.8857292,0.0000353,-0.0000353,0,1,1.928,0.378,-0.378,0,1,6215,528.824,-528.824,0,1,13.8034,,,0,1,248.774,,,,,1106,,,,,13.0145,0.007,-0.007,0,1,1027.44,31.849,-31.849,0,1,6084,122,-122,0,1,3.99,,,0,1,1.79,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5971,6227.01,6227,53874375,53874375.01,1,PC,00h58m07.64s,14.531835,,,+29d59m08.04s,29.985566,,,-13.385,0.087,-0.087,0,1,12.683,0.073,-0.073,0,1,2459879.249,0.002509,-0.002509,0,1,3.0922512,0.0004608,-0.0004608,0,1,1.936,0.468,-0.468,0,1,44139,17012.4,-17012.4,0,1,15.731,3.03241,-3.03241,0,1,64.8463,,,,,790,,,,,14.3279,0.007,-0.007,0,1,313.996,5.6735,-5.6735,0,1,3661,157,-157,0,1,4.59,0.01,-0.01,0,1,0.68,0.02,-0.02,0,1,2023/4/3 20:51,2024/8/22 10:08
5972,6228.01,6228,66788350,66788350.01,1,PC,22h48m09.72s,342.040487,,,+48d32m54.59s,48.548498,,,1.463,0.054,-0.054,0,1,-1.45,0.049,-0.049,0,1,2459880.856,0.000844,-0.000844,0,1,3.3338016,0.0000034,-0.0000034,0,1,2.902,0.358,-0.358,0,1,5100,97.3139,-97.3139,0,1,15.1293,0.620812,-0.620812,0,1,2284.74,,,,,1926,,,,,11.6181,0.009,-0.009,0,1,960.874,29.191,-29.191,0,1,7894,130.3,-130.3,0,1,4.04,0.08,-0.08,0,1,2.17,0.09,-0.09,0,1,2023/4/3 20:51,2024/8/22 10:08
5973,6229.01,6229,437736517,437736517,1,PC,00h09m40.1s,2.417089,,,+28d14m37.24s,28.243677,,,19.32,0.04,-0.04,0,1,-2.873,0.056,-0.056,0,1,2459875.789,0.001105,-0.001105,0,1,4.6071277,0.0000115,-0.0000115,0,1,2.266,0.212,-0.212,0,1,17579,858.528,-858.528,0,1,10.6145,0.76421,-0.76421,0,1,87.2497,,,,,851,,,,,12.9192,0.007,-0.007,0,1,314.824,3.5105,-3.5105,0,1,4928,125,-125,0,1,4.52,0.09,-0.09,0,1,0.82,0.05,-0.05,0,1,2023/4/3 20:51,2024/8/22 10:08
5974,623.01,623,101395259,101395259,1,FP,09h54m52.87s,148.720293,,,-23d19m55.62s,-23.332118,,,-20.119,0.097,-0.097,0,1,7.542,0.104,-0.104,0,1,2458523.943,0.000418,-0.000418,0,1,7.574675,0.0000044,-0.0000044,0,1,3.0847866,0.0376655,-0.0376655,0,1,6208.064931,75.560074,-75.560074,0,1,13.4069567,0.6467533,-0.6467533,0,1,516.8517446,,,,,1216.07748,,,,,10.1913,0.008,-0.008,0,1,275.377,7.6635,-7.6635,0,1,6422,197,-197,0,1,4.20608,0.594182,-0.594182,0,1,1.4885499,0.0707236,-0.0707236,0,1,2019/4/10 17:25,2024/9/9 10:08
5975,6230.01,6230,252610172,252610172,1,PC,23h03m46.43s,345.943472,,,+49d21m59.01s,49.366393,,,1.272,0.027,-0.027,0,1,-6.174,0.026,-0.026,0,1,2459880.187,0.002475,-0.002475,0,1,4.3518774,0.0000134,-0.0000134,0,1,3.284,0.306,-0.306,0,1,6682,258.491,-258.491,0,1,12.0164,0.619462,-0.619462,0,1,673.068,,,,,1419,,,,,12.6848,0.009,-0.009,0,1,891.159,13.56,-13.56,0,1,6496.3,103.2,-103.2,0,1,4.15,0.08,-0.08,0,1,1.61,0.07,-0.07,0,1,2023/4/3 20:51,2024/8/22 10:08
5976,6231.01,6231,406783172,406783172,1,PC,21h41m25.18s,325.354929,,,+61d26m30.9s,61.441916,,,-24.097,0.038,-0.038,0,1,-16.959,0.041,-0.041,0,1,2459836.451,0.004452,-0.004452,0,1,24.8366994,0.0001507,-0.0001507,0,1,4.793,0.618,-0.618,0,1,10898,525.09,-525.09,0,1,8.57154,0.557894,-0.557894,0,1,40.0666,,,,,700,,,,,12.735,0.006,-0.006,0,1,391.594,2.9705,-2.9705,0,1,6334,395.9,-395.9,0,1,4.63,0.12,-0.12,0,1,0.89,0.05,-0.05,0,1,2023/4/3 20:51,2024/8/22 10:08
5977,6232.01,6232,202087931,202087931,1,PC,00h16m15.88s,4.066146,,,+49d11m10.98s,49.186384,,,-1.031,0.058,-0.058,0,1,-11.382,0.042,-0.042,0,1,2459870.642,0.001922,-0.001922,0,1,9.8538051,0.0000255,-0.0000255,0,1,4.048,0.258,-0.258,0,1,14768,562.478,-562.478,0,1,13.3007,,,0,1,102.929,,,,,887,,,,,13.0754,0.009,-0.009,0,1,581.095,15.656,-15.656,0,1,5634,122,-122,0,1,4.35,,,0,1,1.11,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5978,6233.01,6233,431660224,431660224,1,PC,23h53m57.51s,358.489622,,,+52d32m00.69s,52.533524,,,13.999,0.044,-0.044,0,1,-3.515,0.035,-0.035,0,1,2459876.5,0.000729,-0.000729,0,1,3.7069545,0.0000057,-0.0000057,0,1,2.38,0.159,-0.159,0,1,7766,187.597,-187.597,0,1,12.7103,0.61051,-0.61051,0,1,517.456,,,,,1328,,,,,11.1585,0.006,-0.006,0,1,377.069,4.11,-4.11,0,1,6643,270.3,-270.3,0,1,4.23,0.1,-0.1,0,1,1.49,0.07,-0.07,0,1,2023/4/3 20:51,2024/8/22 10:08
5979,6234.01,6234,202282233,202282233,1,PC,00h20m16.6s,5.069168,,,+49d27m57.37s,49.465936,,,-11.278,0.04,-0.04,0,1,1.015,0.025,-0.025,0,1,2459869.411,0.003886,-0.003886,0,1,6.6283182,0.0000794,-0.0000794,0,1,4.344,0.526,-0.526,0,1,5378,343.766,-343.766,0,1,9.65916,0.654109,-0.654109,0,1,273.774,,,,,1133,,,,,12.8741,0.007,-0.007,0,1,631.946,12.1075,-12.1075,0,1,5528,123.6,-123.6,0,1,4.16,0.08,-0.08,0,1,1.35,0.07,-0.07,0,1,2023/4/3 20:51,2024/8/22 10:08
5980,6235.01,6235,150902766,150902766,1,APC,00h16m52.59s,4.219134,,,+20d25m58.03s,20.432785,,,17.828,0.046,-0.046,0,1,-142.608,0.048,-0.048,0,1,2459872.368,0.001318,-0.001318,0,1,7.8209807,0.0009544,-0.0009544,0,1,1.183,0.403,-0.403,0,1,15145,21576,-21576,0,1,14.2139,4.73496,-4.73496,0,1,43.9112,,,,,717,,,,,12.8967,0.007,-0.007,0,1,374.957,4.0135,-4.0135,0,1,5917,125.6,-125.6,0,1,4.76,0.08,-0.08,0,1,0.71,0.04,-0.04,0,1,2023/4/3 20:51,2024/8/22 10:08
5981,6236.01,6236,405532603,405532603,1,APC,23h56m45.27s,359.188611,,,+28d36m36.27s,28.610076,,,28.772,0.054,-0.054,0,1,-3.323,0.036,-0.036,0,1,2459882.031,0.001074,-0.001074,0,1,3.3045926,0.0002333,-0.0002333,0,1,1.322,0.136,-0.136,0,1,8637,405.73,-405.73,0,1,12.7666,0.6898,-0.6898,0,1,145.508,,,,,967,,,,,11.4715,0.008,-0.008,0,1,403.61,7.495,-7.495,0,1,6102,117.9,-117.9,0,1,4.22,0.08,-0.08,0,1,1.38,0.06,-0.06,0,1,2023/4/3 20:51,2024/8/22 10:08
5982,6237.01,6237,430431091,430431091,1,PC,22h10m42.23s,332.675965,,,+48d39m09.95s,48.652765,,,0.098,0.025,-0.025,0,1,0.126,0.025,-0.025,0,1,2459878.064,0.002826,-0.002826,0,1,4.1533998,0.0000367,-0.0000367,0,1,3.857,0.333,-0.333,0,1,6043,344.177,-344.177,0,1,15.5058,,,0,1,1266.49,,,,,1661,,,,,13.2587,0.008,-0.008,0,1,1556.04,37.855,-37.855,0,1,6866,122,-122,0,1,3.96,,,0,1,2.11,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5983,6238.01,6238,125489084,125489084,1,PC,23h40m00.68s,355.002821,,,+40d40m57.66s,40.682684,,,-10.239,0.036,-0.036,0,1,-0.448,0.026,-0.026,0,1,2459879.172,0.003446,-0.003446,0,1,5.7419523,0.00007,-0.00007,0,1,2.08,0.549,-0.549,0,1,7850,776.98,-776.98,0,1,9.81505,,,0,1,82.5797,,,,,839,,,,,13.3351,0.007,-0.007,0,1,676.128,12.419,-12.419,0,1,5396,122,-122,0,1,4.21,,,0,1,1.26,,,0,1,2023/4/3 20:51,2024/8/22 10:08
5984,6239.01,6239,319294834,319294834,1,PC,23h21m44.26s,350.434421,,,+54d06m43.76s,54.112156,,,19.489,0.034,-0.034,0,1,3.904,0.028,-0.028,0,1,2459872.19,0.002966,-0.002966,0,1,6.0749198,0.0000228,-0.0000228,0,1,2.728,0.418,-0.418,0,1,6328,276.459,-276.459,0,1,10.0564,0.624961,-0.624961,0,1,146.106,,,,,968,,,,,12.483,0.016,-0.016,0,1,563.864,7.523,-7.523,0,1,5643,155,-155,0,1,4.13,0.08,-0.08,0,1,1.43,0.07,-0.07,0,1,2023/4/3 20:51,2024/8/22 10:08
5985,624.01,624,399870368,399870368,1,CP,04h58m12.56s,74.552333,,,+09d59m52.72s,9.997979,,,-2.657,0.096,-0.096,0,1,-4.996,0.065,-0.065,0,1,2459197.008,0.000253,-0.000253,0,1,2.7443216,0.0000017,-0.0000017,0,1,3.42,0.044,-0.044,0,1,10071,116.18,-116.18,0,1,20.1852,0.687018,-0.687018,0,1,5405.6,,,,,2388,,,,,9.3371,0.01,-0.01,0,1,330.739,6.685,-6.685,0,1,8730,152.7,-152.7,0,1,4.19,0.07,-0.07,0,1,1.97,0.07,-0.07,0,1,2019/4/23 16:01,2024/1/3 10:08
5986,6240.01,6240,249776059,249776059,1,PC,22h38m29.58s,339.623242,,,+50d31m29.68s,50.524911,,,-3.904,0.07,-0.07,0,1,-1.204,0.074,-0.074,0,1,2459881.923,0.00121,-0.00121,0,1,1.1797412,0.0000027,-0.0000027,0,1,3.391,0.191,-0.191,0,1,7122,204.837,-204.837,0,1,11.867,0.779673,-0.779673,0,1,8997.74,,,,,2713,,,,,12.9847,0.008,-0.008,0,1,960.615,42.299,-42.299,0,1,6393,128.7,-128.7,0,1,4.16,0.1,-0.1,0,1,1.55,0.1,-0.1,0,1,2023/4/3 20:51,2024/8/22 12:02
5987,6241.01,6241,15654898,15654898.01,1,PC,01h08m19.84s,17.082679,,,+25d39m09.27s,25.652576,,,-23.898,0.063,-0.063,0,1,-10.704,0.071,-0.071,0,1,2459879.124,0.002543,-0.002543,0,1,3.7812464,0.0000165,-0.0000165,0,1,2.13,0.332,-0.332,0,1,2521,194.762,-194.762,0,1,4.97462,0.374151,-0.374151,0,1,167.006,,,,,1001,,,,,12.0227,0.006,-0.006,0,1,278.827,3.0865,-3.0865,0,1,5209,131.2,-131.2,0,1,4.4,0.09,-0.09,0,1,0.99,0.06,-0.06,0,1,2023/4/3 20:51,2024/8/22 10:08
5988,6242.01,6242,437740083,437740083,1,FP,00h11m48.09s,2.950371,,,+27d26m34.13s,27.442815,,,23.292,0.051,-0.051,0,1,14.009,0.059,-0.059,0,1,2459879.464,0.000761,-0.000761,0,1,5.6020298,0.0000078,-0.0000078,0,1,1.893,0.256,-0.256,0,1,6146,305.737,-305.737,0,1,11.3612,0.748923,-0.748923,0,1,89.7874,,,,,857,,,,,11.0999,0.008,-0.008,0,1,328.625,3.9325,-3.9325,0,1,5750.6,142,-142,0,1,4.14,0.08,-0.08,0,1,1.44,0.08,-0.08,0,1,2023/4/3 20:51,2024/8/22 10:08
5989,6243.01,6243,276250096,276250096,1,PC,21h56m21.41s,329.089206,,,+54d27m58.59s,54.466274,,,41.615,0.059,-0.059,0,1,16.003,0.044,-0.044,0,1,2459875.524,0.002454,-0.002454,0,1,3.5653226,0.0000145,-0.0000145,0,1,1.7,0.304,-0.304,0,1,902,72.1835,-72.1835,0,1,2.88847,0.206164,-0.206164,0,1,185.407,,,,,1028,,,,,10.7106,0.006,-0.006,0,1,181.395,0.9825,-0.9825,0,1,5715,155.2,-155.2,0,1,4.45,0.08,-0.08,0,1,1,0.05,-0.05,0,1,2023/4/3 20:51,2024/8/22 12:02
5990,6244.01,6244,431216437,431216437,1,APC,22h54m12.77s,343.553201,,,+52d23m01.55s,52.383764,,,24.812,0.232,-0.232,0,1,18.532,0.228,-0.228,0,1,2459879.166,0.000222,-0.000222,0,1,2.5553078,0.0000007,-0.0000007,0,1,2.332,0.109,-0.109,0,1,12879,145.639,-145.639,0,1,15.4336,1.15448,-1.15448,0,1,551.23,,,,,1349,,,,,10.5508,0.007,-0.007,0,1,230.559,7.8485,-7.8485,0,1,5739.2,144.3,-144.3,0,1,4.22,0.09,-0.09,0,1,1.3,0.1,-0.1,0,1,2023/4/3 20:51,2024/8/22 10:08
5991,6245.01,6245,446157122,446157122,1,PC,05h54m47.82s,88.699253,,,+80d05m40.61s,80.094614,,,-150.687,0.07,-0.07,0,1,-6.745,0.081,-0.081,0,1,2458818.755,0.000872,-0.000872,0,1,3.2149937,0.0000104,-0.0000104,0,1,0.7022664,0.4023175,-0.4023175,0,1,1438.82974,201.83324,-201.83324,0,1,0.9044272,1.3004019,-1.3004019,0,1,7.3383538,,,,,419.7777463,,,,,12.133,0.007,-0.007,0,1,22.1852,0.02325,-0.02325,0,1,3106,157,-157,0,1,5.00517,0.0163985,-0.0163985,0,1,0.236457,0.0070855,-0.0070855,0,1,2023/4/3 20:52,2024/3/24 12:03
5992,6246.01,6246,388505345,388505345,1,PC,23h46m29.19s,356.621626,,,+81d22m41.02s,81.378061,,,-9.373,0.056,-0.056,0,1,0.18,0.049,-0.049,0,1,2459723.376,0.002539,-0.002539,0,1,6.7786403,0.0001229,-0.0001229,0,1,1.8963943,0.1175158,-0.1175158,0,1,1146.365364,130.88066,-130.88066,0,1,13.8147158,14.720568,-14.720568,0,1,2865.198104,,,,,1865.986139,,,,,7.7085,0.006,-0.006,0,1,187.612,1.0275,-1.0275,0,1,7665,187.3,-187.3,0,1,3.86,0.08,-0.08,0,1,2.5943999,0.0780352,-0.0780352,0,1,2023/4/3 20:52,2023/12/23 12:02
5993,6247.01,6247,418301643,418301643,1,PC,21h34m19.74s,323.582256,,,+72d45m27.48s,72.757634,,,15.21,0.041,-0.041,0,1,9.107,0.047,-0.047,0,1,2460457.646,0.006024,-0.006024,0,1,24.0916432,0.0001414,-0.0001414,0,1,4.805,1.202,-1.202,0,1,494,34.4336,-34.4336,0,1,2.97668,0.200234,-0.200234,0,1,71.5184,,,,,810,,,,,9.62005,0.006,-0.006,0,1,216.838,1.104,-1.104,0,1,6675,232.8,-232.8,0,1,4.24,0.09,-0.09,0,1,1.49,0.06,-0.06,0,1,2023/4/3 20:52,2024/8/29 10:08
5994,6248.01,6248,154304816,154304816,1,PC,22h49m38.55s,342.410629,,,+46d20m59.94s,46.349983,,,0.348,0.029,-0.029,0,1,-1.504,0.026,-0.026,0,1,2459828.7,0.00184,-0.00184,0,1,3.8528933,0.0002387,-0.0002387,0,1,2.2041562,0.1554857,-0.1554857,0,1,8132.241544,455.88983,-455.88983,0,1,18.8912058,20.935768,-20.935768,0,1,974.4816829,,,,,1424.994439,,,,,12.7841,0.01,-0.01,0,1,701.295,8.636,-8.636,0,1,6306,131.46,-131.46,0,1,4.267,0.0818397,-0.0818397,0,1,1.35595,0.0603015,-0.0603015,0,1,2023/4/3 20:52,2023/4/4 12:02
